key,speaker,word,repetition,start,end,wav,elapsed,L1,age,gender,FR_level,RU_level
AG__sérieux__1,AG,sérieux,1,1.89,2.08,ag_fra_list1_FRcorp64.wav,0.075,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,2.08,2.29,ag_fra_list1_FRcorp64.wav,0.075,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.29,2.4,ag_fra_list1_FRcorp64.wav,0.079,fr,25,m,C2,A2
AG__divan__1,AG,divan,1,2.4,2.5476,ag_fra_list1_FRcorp64.wav,0.082,fr,25,m,C2,A2
AG__pour gabriel__1,AG,pour gabriel,1,2.5476,2.93,ag_fra_list1_FRcorp64.wav,0.092,fr,25,m,C2,A2
AG__louche__1,AG,louche,1,3.09,3.27,ag_fra_list1_FRcorp64.wav,0.071,fr,25,m,C2,A2
AG__distractor__1,AG,distractor,1,3.27,3.43,ag_fra_list1_FRcorp64.wav,0.07,fr,25,m,C2,A2
AG__tulle__1,AG,tulle,1,3.43,3.61,ag_fra_list1_FRcorp64.wav,0.08,fr,25,m,C2,A2
AG__juxtaposer__1,AG,juxtaposer,1,3.61,3.72,ag_fra_list1_FRcorp64.wav,0.07,fr,25,m,C2,A2
AG__pas ceux__1,AG,pas ceux,1,3.72,3.89,ag_fra_list1_FRcorp64.wav,0.08,fr,25,m,C2,A2
AG__garage__1,AG,garage,1,3.89,4.42,ag_fra_list1_FRcorp64.wav,0.097,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,0.77,1.0,ag_fra_list1_FRcorp65.wav,0.073,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.0,1.27,ag_fra_list1_FRcorp65.wav,0.089,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.27,1.52,ag_fra_list1_FRcorp65.wav,0.084,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,1.52,1.88,ag_fra_list1_FRcorp65.wav,0.09,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,0.9,1.11,ag_fra_list1_FRcorp66.wav,0.071,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.11,1.53,ag_fra_list1_FRcorp66.wav,0.09,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.53,1.78,ag_fra_list1_FRcorp66.wav,0.082,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,1.78,2.16,ag_fra_list1_FRcorp66.wav,0.097,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.125,1.35,ag_fra_list1_FRcorp67.wav,0.076,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.35,1.65,ag_fra_list1_FRcorp67.wav,0.083,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.65,1.93,ag_fra_list1_FRcorp67.wav,0.085,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,1.93,2.16,ag_fra_list1_FRcorp67.wav,0.082,fr,25,m,C2,A2
AG__divan__1,AG,divan,1,2.16,2.53,ag_fra_list1_FRcorp67.wav,0.092,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.416,1.67,ag_fra_list1_FRcorp68.wav,0.086,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.67,2.08,ag_fra_list1_FRcorp68.wav,0.083,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,2.08,2.34,ag_fra_list1_FRcorp68.wav,0.082,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.34,2.7357,ag_fra_list1_FRcorp68.wav,0.09,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.7373,1.93,ag_fra_list1_FRcorp69.wav,0.074,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.93,2.42,ag_fra_list1_FRcorp69.wav,0.102,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,2.42,2.68,ag_fra_list1_FRcorp69.wav,0.084,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.68,3.0406,ag_fra_list1_FRcorp69.wav,0.108,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.6109,1.87,ag_fra_list1_FRcorp6.wav,0.089,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.87,2.11,ag_fra_list1_FRcorp6.wav,0.078,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,2.11,2.71,ag_fra_list1_FRcorp6.wav,0.107,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.71,2.96,ag_fra_list1_FRcorp6.wav,0.082,fr,25,m,C2,A2
AG__divan__1,AG,divan,1,2.96,3.38,ag_fra_list1_FRcorp6.wav,0.092,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.22,1.48,ag_fra_list1_FRcorp70.wav,0.082,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.48,2.18,ag_fra_list1_FRcorp70.wav,0.111,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,2.18,2.43,ag_fra_list1_FRcorp70.wav,0.083,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.43,2.81,ag_fra_list1_FRcorp70.wav,0.091,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.18,1.38,ag_fra_list1_FRcorp71.wav,0.076,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.38,1.83,ag_fra_list1_FRcorp71.wav,0.091,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.83,2.09,ag_fra_list1_FRcorp71.wav,0.079,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.09,2.52,ag_fra_list1_FRcorp71.wav,0.092,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.07,1.32,ag_fra_list1_FRcorp72.wav,0.084,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.32,1.48,ag_fra_list1_FRcorp72.wav,0.078,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.48,1.72,ag_fra_list1_FRcorp72.wav,0.077,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,1.72,1.95,ag_fra_list1_FRcorp72.wav,0.08,fr,25,m,C2,A2
AG__divan__1,AG,divan,1,1.95,2.3303,ag_fra_list1_FRcorp72.wav,0.094,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,0.88,1.1291,ag_fra_list1_FRcorp73.wav,0.086,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.1291,1.81,ag_fra_list1_FRcorp73.wav,0.133,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.81,2.07,ag_fra_list1_FRcorp73.wav,0.096,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.07,2.43,ag_fra_list1_FRcorp73.wav,0.101,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.1392,1.38,ag_fra_list1_FRcorp74.wav,0.086,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.38,1.58,ag_fra_list1_FRcorp74.wav,0.073,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.58,1.86,ag_fra_list1_FRcorp74.wav,0.088,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,1.86,2.12,ag_fra_list1_FRcorp74.wav,0.096,fr,25,m,C2,A2
AG__divan__1,AG,divan,1,2.12,2.51,ag_fra_list1_FRcorp74.wav,0.095,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.1942,1.41,ag_fra_list1_FRcorp75.wav,0.078,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.41,1.62,ag_fra_list1_FRcorp75.wav,0.071,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.62,2.15,ag_fra_list1_FRcorp75.wav,0.103,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.15,2.41,ag_fra_list1_FRcorp75.wav,0.078,fr,25,m,C2,A2
AG__divan__1,AG,divan,1,2.41,2.81,ag_fra_list1_FRcorp75.wav,0.089,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.28,1.51,ag_fra_list1_FRcorp76.wav,0.081,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.51,1.86,ag_fra_list1_FRcorp76.wav,0.087,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.86,2.12,ag_fra_list1_FRcorp76.wav,0.082,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.12,2.5,ag_fra_list1_FRcorp76.wav,0.089,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.4,1.64,ag_fra_list1_FRcorp77.wav,0.081,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.64,1.94,ag_fra_list1_FRcorp77.wav,0.081,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.94,2.1976,ag_fra_list1_FRcorp77.wav,0.083,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.1976,2.6,ag_fra_list1_FRcorp77.wav,0.096,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.0024,1.1929,ag_fra_list1_FRcorp78.wav,0.074,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.1929,1.66,ag_fra_list1_FRcorp78.wav,0.099,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,1.66,1.89,ag_fra_list1_FRcorp78.wav,0.08,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,1.89,2.31,ag_fra_list1_FRcorp78.wav,0.087,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.4,1.66,ag_fra_list1_FRcorp7.wav,0.08,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.66,2.03,ag_fra_list1_FRcorp7.wav,0.086,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,2.03,2.2781,ag_fra_list1_FRcorp7.wav,0.087,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.2781,2.73,ag_fra_list1_FRcorp7.wav,0.098,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.75,1.93,ag_fra_list1_FRcorp8.wav,0.078,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.93,2.15,ag_fra_list1_FRcorp8.wav,0.072,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,2.15,2.42,ag_fra_list1_FRcorp8.wav,0.079,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.42,2.57,ag_fra_list1_FRcorp8.wav,0.076,fr,25,m,C2,A2
AG__divan__1,AG,divan,1,2.57,2.76,ag_fra_list1_FRcorp8.wav,0.073,fr,25,m,C2,A2
AG__pour gabriel__1,AG,pour gabriel,1,2.76,3.11,ag_fra_list1_FRcorp8.wav,0.084,fr,25,m,C2,A2
AG__louche__1,AG,louche,1,3.11,3.46,ag_fra_list1_FRcorp8.wav,0.094,fr,25,m,C2,A2
AG__distractor__1,AG,distractor,1,3.46,3.68,ag_fra_list1_FRcorp8.wav,0.073,fr,25,m,C2,A2
AG__tulle__1,AG,tulle,1,3.68,3.9,ag_fra_list1_FRcorp8.wav,0.075,fr,25,m,C2,A2
AG__juxtaposer__1,AG,juxtaposer,1,3.9,4.1,ag_fra_list1_FRcorp8.wav,0.069,fr,25,m,C2,A2
AG__pas ceux__1,AG,pas ceux,1,4.1,4.3393,ag_fra_list1_FRcorp8.wav,0.08,fr,25,m,C2,A2
AG__garage__1,AG,garage,1,4.3393,4.6568,ag_fra_list1_FRcorp8.wav,0.091,fr,25,m,C2,A2
AG__tsarine__1,AG,tsarine,1,4.87,5.52,ag_fra_list1_FRcorp8.wav,0.099,fr,25,m,C2,A2
AG__j'en chie__1,AG,j'en chie,1,1.46,1.7196,ag_fra_list1_FRcorp9.wav,0.083,fr,25,m,C2,A2
AG__sérieux__1,AG,sérieux,1,1.7196,2.04,ag_fra_list1_FRcorp9.wav,0.092,fr,25,m,C2,A2
AG__cache cache__1,AG,cache cache,1,2.04,2.2885,ag_fra_list1_FRcorp9.wav,0.084,fr,25,m,C2,A2
AG__hier__1,AG,hier,1,2.2885,2.6547,ag_fra_list1_FRcorp9.wav,0.095,fr,25,m,C2,A2
AN__j'en chie__1,AN,j'en chie,1,0.4014,0.62,an_fra_list1_FRcorp10.wav,0.076,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.62,1.26,an_fra_list1_FRcorp10.wav,0.11,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,1.26,1.47,an_fra_list1_FRcorp10.wav,0.071,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.47,1.77,an_fra_list1_FRcorp10.wav,0.084,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.58,0.7766,an_fra_list1_FRcorp11.wav,0.077,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.7766,0.9277,an_fra_list1_FRcorp11.wav,0.075,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.9277,1.1,an_fra_list1_FRcorp11.wav,0.083,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.1,1.3,an_fra_list1_FRcorp11.wav,0.072,fr,27,m,C2,B1/B2
AN__divan__1,AN,divan,1,1.3,1.5954,an_fra_list1_FRcorp11.wav,0.087,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.5,0.69,an_fra_list1_FRcorp12.wav,0.075,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.69,1.06,an_fra_list1_FRcorp12.wav,0.093,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,1.06,1.25,an_fra_list1_FRcorp12.wav,0.072,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.25,1.56,an_fra_list1_FRcorp12.wav,0.093,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.44,0.6307,an_fra_list1_FRcorp13.wav,0.074,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.6307,1.0565,an_fra_list1_FRcorp13.wav,0.095,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,1.0565,1.25,an_fra_list1_FRcorp13.wav,0.077,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.25,1.55,an_fra_list1_FRcorp13.wav,0.085,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.3789,0.55,an_fra_list1_FRcorp14.wav,0.074,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.55,0.78,an_fra_list1_FRcorp14.wav,0.075,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.78,1.0,an_fra_list1_FRcorp14.wav,0.068,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.0,1.17,an_fra_list1_FRcorp14.wav,0.076,fr,27,m,C2,B1/B2
AN__divan__1,AN,divan,1,1.17,1.4695,an_fra_list1_FRcorp14.wav,0.087,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.38,0.5524,an_fra_list1_FRcorp15.wav,0.084,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.5524,0.93,an_fra_list1_FRcorp15.wav,0.089,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.93,1.13,an_fra_list1_FRcorp15.wav,0.068,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.13,1.44,an_fra_list1_FRcorp15.wav,0.085,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.4374,0.67,an_fra_list1_FRcorp16.wav,0.078,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.67,0.9,an_fra_list1_FRcorp16.wav,0.082,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.9,1.09,an_fra_list1_FRcorp16.wav,0.077,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.09,1.39,an_fra_list1_FRcorp16.wav,0.082,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.33,0.5787,an_fra_list1_FRcorp17.wav,0.08,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.5787,0.81,an_fra_list1_FRcorp17.wav,0.085,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.81,0.9985,an_fra_list1_FRcorp17.wav,0.079,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,0.9985,1.31,an_fra_list1_FRcorp17.wav,0.1,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.41,0.62,an_fra_list1_FRcorp18.wav,0.076,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.62,0.7913,an_fra_list1_FRcorp18.wav,0.073,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.7913,0.9903,an_fra_list1_FRcorp18.wav,0.073,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,0.9903,1.21,an_fra_list1_FRcorp18.wav,0.079,fr,27,m,C2,B1/B2
AN__divan__1,AN,divan,1,1.21,1.4998,an_fra_list1_FRcorp18.wav,0.09,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.49,0.69,an_fra_list1_FRcorp19.wav,0.074,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.69,0.84,an_fra_list1_FRcorp19.wav,0.074,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.84,1.04,an_fra_list1_FRcorp19.wav,0.077,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.04,1.2622,an_fra_list1_FRcorp19.wav,0.078,fr,27,m,C2,B1/B2
AN__divan__1,AN,divan,1,1.2622,1.56,an_fra_list1_FRcorp19.wav,0.093,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.7531,1.1121,an_fra_list1_FRcorp1.wav,0.096,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,1.1121,1.27,an_fra_list1_FRcorp1.wav,0.089,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,1.27,1.48,an_fra_list1_FRcorp1.wav,0.079,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.48,1.69,an_fra_list1_FRcorp1.wav,0.071,fr,27,m,C2,B1/B2
AN__divan__1,AN,divan,1,1.69,2.01,an_fra_list1_FRcorp1.wav,0.096,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.48,0.71,an_fra_list1_FRcorp20.wav,0.087,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.71,1.04,an_fra_list1_FRcorp20.wav,0.095,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,1.04,1.24,an_fra_list1_FRcorp20.wav,0.073,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.24,1.5342,an_fra_list1_FRcorp20.wav,0.099,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.34,0.53,an_fra_list1_FRcorp21.wav,0.076,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.53,0.94,an_fra_list1_FRcorp21.wav,0.101,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.94,1.1216,an_fra_list1_FRcorp21.wav,0.083,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.1216,1.3999,an_fra_list1_FRcorp21.wav,0.086,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.3476,0.54,an_fra_list1_FRcorp22.wav,0.08,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.54,0.73,an_fra_list1_FRcorp22.wav,0.069,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.73,1.2,an_fra_list1_FRcorp22.wav,0.095,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.2,1.4,an_fra_list1_FRcorp22.wav,0.066,fr,27,m,C2,B1/B2
AN__divan__1,AN,divan,1,1.4,1.69,an_fra_list1_FRcorp22.wav,0.095,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.36,0.55,an_fra_list1_FRcorp23.wav,0.076,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.55,0.89,an_fra_list1_FRcorp23.wav,0.093,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.89,1.117,an_fra_list1_FRcorp23.wav,0.087,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.117,1.4,an_fra_list1_FRcorp23.wav,0.085,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.64,0.78,an_fra_list1_FRcorp24.wav,0.072,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.78,0.98,an_fra_list1_FRcorp24.wav,0.068,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.98,1.1939,an_fra_list1_FRcorp24.wav,0.075,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.1939,1.32,an_fra_list1_FRcorp24.wav,0.073,fr,27,m,C2,B1/B2
AN__divan__1,AN,divan,1,1.32,1.47,an_fra_list1_FRcorp24.wav,0.073,fr,27,m,C2,B1/B2
AN__pour gabriel__1,AN,pour gabriel,1,1.47,1.9,an_fra_list1_FRcorp24.wav,0.102,fr,27,m,C2,B1/B2
AN__louche__1,AN,louche,1,1.93,2.14,an_fra_list1_FRcorp24.wav,0.097,fr,27,m,C2,B1/B2
AN__distractor__1,AN,distractor,1,2.14,2.33,an_fra_list1_FRcorp24.wav,0.092,fr,27,m,C2,B1/B2
AN__tulle__1,AN,tulle,1,2.33,2.66,an_fra_list1_FRcorp24.wav,0.098,fr,27,m,C2,B1/B2
AN__juxtaposer__1,AN,juxtaposer,1,2.7968,3.02,an_fra_list1_FRcorp24.wav,0.11,fr,27,m,C2,B1/B2
AN__pas ceux__1,AN,pas ceux,1,3.02,3.17,an_fra_list1_FRcorp24.wav,0.081,fr,27,m,C2,B1/B2
AN__garage__1,AN,garage,1,3.17,3.34,an_fra_list1_FRcorp24.wav,0.086,fr,27,m,C2,B1/B2
AN__tsarine__1,AN,tsarine,1,3.34,3.81,an_fra_list1_FRcorp24.wav,0.108,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.43,0.64,an_fra_list1_FRcorp25.wav,0.082,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.64,0.79,an_fra_list1_FRcorp25.wav,0.072,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.79,0.96,an_fra_list1_FRcorp25.wav,0.088,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,0.96,1.16,an_fra_list1_FRcorp25.wav,0.077,fr,27,m,C2,B1/B2
AN__divan__1,AN,divan,1,1.16,1.47,an_fra_list1_FRcorp25.wav,0.1,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.29,0.5,an_fra_list1_FRcorp26.wav,0.076,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.5,0.73,an_fra_list1_FRcorp26.wav,0.088,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.73,0.94,an_fra_list1_FRcorp26.wav,0.076,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,0.94,1.11,an_fra_list1_FRcorp26.wav,0.084,fr,27,m,C2,B1/B2
AN__divan__1,AN,divan,1,1.11,1.3934,an_fra_list1_FRcorp26.wav,0.093,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.41,0.6371,an_fra_list1_FRcorp27.wav,0.096,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.6371,0.89,an_fra_list1_FRcorp27.wav,0.134,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.89,1.07,an_fra_list1_FRcorp27.wav,0.08,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.07,1.3768,an_fra_list1_FRcorp27.wav,0.087,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.46,0.68,an_fra_list1_FRcorp28.wav,0.07,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.68,0.8487,an_fra_list1_FRcorp28.wav,0.084,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.8487,1.04,an_fra_list1_FRcorp28.wav,0.074,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.04,1.25,an_fra_list1_FRcorp28.wav,0.069,fr,27,m,C2,B1/B2
AN__divan__1,AN,divan,1,1.25,1.5142,an_fra_list1_FRcorp28.wav,0.087,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.46,0.65,an_fra_list1_FRcorp29.wav,0.091,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.65,0.98,an_fra_list1_FRcorp29.wav,0.088,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.98,1.18,an_fra_list1_FRcorp29.wav,0.075,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.18,1.4725,an_fra_list1_FRcorp29.wav,0.085,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.51,0.69,an_fra_list1_FRcorp2.wav,0.078,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.69,1.05,an_fra_list1_FRcorp2.wav,0.09,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,1.05,1.24,an_fra_list1_FRcorp2.wav,0.069,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.24,1.54,an_fra_list1_FRcorp2.wav,0.088,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.42,0.67,an_fra_list1_FRcorp30.wav,0.084,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.67,1.03,an_fra_list1_FRcorp30.wav,0.091,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,1.03,1.22,an_fra_list1_FRcorp30.wav,0.076,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.22,1.502,an_fra_list1_FRcorp30.wav,0.086,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.43,0.62,an_fra_list1_FRcorp31.wav,0.077,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.62,0.99,an_fra_list1_FRcorp31.wav,0.09,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.99,1.19,an_fra_list1_FRcorp31.wav,0.072,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.19,1.4637,an_fra_list1_FRcorp31.wav,0.084,fr,27,m,C2,B1/B2
AN__j'en chie__1,AN,j'en chie,1,0.39,0.5658,an_fra_list1_FRcorp32.wav,0.076,fr,27,m,C2,B1/B2
AN__sérieux__1,AN,sérieux,1,0.5658,0.9406,an_fra_list1_FRcorp32.wav,0.091,fr,27,m,C2,B1/B2
AN__cache cache__1,AN,cache cache,1,0.9406,1.1369,an_fra_list1_FRcorp32.wav,0.082,fr,27,m,C2,B1/B2
AN__hier__1,AN,hier,1,1.1369,1.4079,an_fra_list1_FRcorp32.wav,0.092,fr,27,m,C2,B1/B2
